Zeit;Leistung
08.03.2026 11:44:12; 4.0
08.03.2026 11:44:17; 4.0
08.03.2026 11:44:22; 146.7
08.03.2026 11:44:27; 146.7
08.03.2026 11:44:32; 146.7
08.03.2026 11:44:37; 146.7
08.03.2026 11:44:42; 146.7
08.03.2026 11:44:48; 146.7
08.03.2026 11:44:53; 116.0
08.03.2026 11:44:58; 116.0
08.03.2026 11:45:03; 116.0
08.03.2026 11:45:08; 116.0
08.03.2026 11:45:13; 116.0
08.03.2026 11:45:18; 116.0
08.03.2026 11:45:23; 233.0
08.03.2026 11:45:28; 233.0
08.03.2026 11:45:33; 233.0
08.03.2026 11:45:38; 233.0
08.03.2026 11:45:44; 233.0
08.03.2026 11:45:49; 233.0
08.03.2026 11:45:54; 4.1
08.03.2026 11:45:59; 4.1
08.03.2026 11:46:04; 4.1
08.03.2026 11:46:09; 4.1
08.03.2026 11:46:14; 4.1
08.03.2026 11:46:19; 4.1
08.03.2026 11:46:24; 132.6
08.03.2026 11:46:29; 132.6
08.03.2026 11:46:35; 132.6
08.03.2026 11:46:40; 132.6
08.03.2026 11:46:45; 132.6
08.03.2026 11:46:50; 132.6
08.03.2026 11:46:55; 4.1
08.03.2026 11:47:00; 4.1
08.03.2026 11:47:05; 4.1
08.03.2026 11:47:10; 4.1
08.03.2026 11:47:15; 4.1
08.03.2026 11:47:20; 4.1
08.03.2026 11:47:25; 4.4
08.03.2026 11:47:31; 4.4
08.03.2026 11:47:36; 4.4
08.03.2026 11:47:41; 4.4
08.03.2026 11:47:46; 4.4
08.03.2026 11:47:51; 4.4
08.03.2026 11:47:56; 136.0
08.03.2026 11:48:01; 136.0
08.03.2026 11:48:06; 136.0
08.03.2026 11:48:11; 136.0
08.03.2026 11:48:16; 136.0
08.03.2026 11:48:21; 136.0
08.03.2026 11:48:26; 145.8
08.03.2026 11:48:31; 145.8
08.03.2026 11:48:37; 145.8
08.03.2026 11:48:42; 145.8
08.03.2026 11:48:47; 145.8
08.03.2026 11:48:52; 4.0
08.03.2026 11:48:58; 4.0
08.03.2026 11:49:03; 4.0
08.03.2026 11:49:08; 4.0
08.03.2026 11:49:13; 4.0
08.03.2026 11:49:18; 4.0
08.03.2026 11:49:23; 4.0
08.03.2026 11:49:28; 4.0
08.03.2026 11:49:33; 4.0
08.03.2026 11:49:38; 4.0
08.03.2026 11:49:43; 4.0
08.03.2026 11:49:48; 4.0
08.03.2026 11:49:53; 4.1
08.03.2026 11:49:58; 4.1
08.03.2026 11:50:03; 4.1
08.03.2026 11:50:09; 4.1
08.03.2026 11:50:14; 4.1
08.03.2026 11:50:19; 4.1
08.03.2026 11:50:24; 4.0
08.03.2026 11:50:29; 4.0
08.03.2026 11:50:34; 4.0
08.03.2026 11:50:40; 4.0
08.03.2026 11:50:45; 4.0
08.03.2026 11:50:50; 4.0
08.03.2026 11:50:55; 24.3
08.03.2026 11:51:00; 24.3
08.03.2026 11:51:05; 24.3
08.03.2026 11:51:10; 24.3
08.03.2026 11:51:15; 24.3
08.03.2026 11:51:20; 24.3
08.03.2026 11:51:25; 69.5
08.03.2026 11:51:30; 69.5
08.03.2026 11:51:35; 69.5
08.03.2026 11:51:40; 69.5
